Trade Date,Display,Shares In Issue,Open Price,Close Price
20/03/2023,BATA,"76,107,600.00",2.57,2.57
20/03/2023,CHIL,"200,039,904.00",13.37,13.38
21/03/2023,REIZ,"56,460,198.00",1.23,1.23
21/03/2023,ZMFA,"27,090,100.00",4.79,4.79
21/03/2023,ZNCO,"1,443,750,041.28",3.10,3.1
21/03/2023,ZCCM,"160,800,286.00",37.98,37.98
21/03/2023,ZFCO,"400,000,000.00",2.53,2.53
21/03/2023,BATZ,"212,456,304.00",1.91,1.91
21/03/2023,NATB,"63,000,000.00",4.10,4.1
21/03/2023,PUMA,"500,000,000.00",1.79,1.79
21/03/2023,SHOP,"2,700,000.00",64.00,64
21/03/2023,CCAF,"1,625,000,597.00",0.63,0.63
21/03/2023,PMDZ,"100,000,000.00",0.71,0.71
21/03/2023,ATEL,"104,000,000.00",18.50,18.5
21/03/2023,CECZ,"1,625,000,597.00",3.76,3.76
21/03/2023,ZABR,"546,000,000.00",7.00,7
21/03/2023,MAFS,"50,000,000.00",2.47,2.47
21/03/2023,ZMBF,"300,579,610.00",2.59,2.59
21/03/2023,SCBL,"1,666,980,000.00",1.30,1.1
21/03/2023,ZSUG,"316,571,385.40",18.00,18
21/03/2023,ZMRE,"45,000,000.00",2.80,2.8
21/03/2023,AECI,"20,406,600.00",42.00,42
21/03/2023,BATA,"76,107,600.00",2.57,2.57
21/03/2023,CHIL,"200,039,904.00",13.38,13.38
22/03/2023,REIZ,"56,460,198.00",1.23,1.23
22/03/2023,ZMFA,"27,090,100.00",4.79,4.79
22/03/2023,ZNCO,"1,443,750,041.28",3.10,3.1
22/03/2023,ZCCM,"160,800,286.00",37.98,37.98
22/03/2023,ZFCO,"400,000,000.00",2.53,2.53
22/03/2023,BATZ,"212,456,304.00",1.91,1.91
22/03/2023,NATB,"63,000,000.00",4.10,4.1
22/03/2023,PUMA,"500,000,000.00",1.79,1.79
22/03/2023,SHOP,"2,700,000.00",64.00,64
22/03/2023,CCAF,"1,625,000,597.00",0.63,0.63
22/03/2023,PMDZ,"100,000,000.00",0.71,0.71
22/03/2023,ATEL,"104,000,000.00",18.50,18.5
22/03/2023,CECZ,"1,625,000,597.00",3.76,3.76
22/03/2023,ZABR,"546,000,000.00",7.00,7
22/03/2023,MAFS,"50,000,000.00",2.47,2.47
22/03/2023,ZMBF,"300,579,610.00",2.59,2.59
22/03/2023,SCBL,"1,666,980,000.00",1.20,1.1
22/03/2023,ZSUG,"316,571,385.40",18.00,18
22/03/2023,ZMRE,"45,000,000.00",2.80,2.8
22/03/2023,AECI,"20,406,600.00",42.00,42
22/03/2023,BATA,"76,107,600.00",2.57,2.57
22/03/2023,CHIL,"200,039,904.00",13.38,13.38
23/03/2023,REIZ,"56,460,198.00",1.23,1.23
23/03/2023,ZMFA,"27,090,100.00",4.79,4.79
23/03/2023,ZNCO,"1,443,750,041.28",3.10,3.1
23/03/2023,ZCCM,"160,800,286.00",37.98,37.98
23/03/2023,ZFCO,"400,000,000.00",2.53,2.53
23/03/2023,BATZ,"212,456,304.00",1.91,1.91
23/03/2023,NATB,"63,000,000.00",4.10,4.1
23/03/2023,PUMA,"500,000,000.00",1.79,1.8
23/03/2023,SHOP,"2,700,000.00",64.00,64
23/03/2023,CCAF,"1,625,000,597.00",0.63,0.63
23/03/2023,PMDZ,"100,000,000.00",0.71,0.71
23/03/2023,ATEL,"104,000,000.00",18.50,18.5
23/03/2023,CECZ,"1,625,000,597.00",3.76,3.79
23/03/2023,ZABR,"546,000,000.00",7.00,7
23/03/2023,MAFS,"50,000,000.00",2.47,2.47
23/03/2023,ZMBF,"300,579,610.00",2.59,2.59
23/03/2023,SCBL,"1,666,980,000.00",1.10,1
23/03/2023,ZSUG,"316,571,385.40",18.00,18
23/03/2023,ZMRE,"45,000,000.00",2.80,2.8
23/03/2023,AECI,"20,406,600.00",42.00,42
23/03/2023,BATA,"76,107,600.00",2.57,2.57
23/03/2023,CHIL,"200,039,904.00",13.38,13.38
24/03/2023,REIZ,"56,460,198.00",1.23,1.23
24/03/2023,ZMFA,"27,090,100.00",4.79,4.79
24/03/2023,ZNCO,"1,443,750,041.28",3.10,3.1
24/03/2023,ZCCM,"160,800,286.00",37.98,37.98
24/03/2023,ZFCO,"400,000,000.00",2.53,2.53
24/03/2023,BATZ,"212,456,304.00",1.91,1.91
24/03/2023,NATB,"63,000,000.00",4.10,4.1
24/03/2023,PUMA,"500,000,000.00",1.80,1.8
24/03/2023,SHOP,"2,700,000.00",64.00,64
24/03/2023,CCAF,"1,625,000,597.00",0.63,0.63
24/03/2023,PMDZ,"100,000,000.00",0.71,0.71
24/03/2023,ATEL,"104,000,000.00",18.50,18.5
24/03/2023,CECZ,"1,625,000,597.00",3.79,3.81
24/03/2023,ZABR,"546,000,000.00",7.00,7
24/03/2023,MAFS,"50,000,000.00",2.47,2.47
24/03/2023,ZMBF,"300,579,610.00",2.59,2.59
24/03/2023,SCBL,"1,666,980,000.00",1.00,1.1
24/03/2023,ZSUG,"316,571,385.40",18.00,18
24/03/2023,ZMRE,"45,000,000.00",2.80,2.8
24/03/2023,AECI,"20,406,600.00",42.00,42
24/03/2023,BATA,"76,107,600.00",2.57,2.57
24/03/2023,CHIL,"200,039,904.00",13.38,13.38
27/03/2023,REIZ,"56,460,198.00",1.23,1.1
27/03/2023,ZMFA,"27,090,100.00",4.79,4.79
27/03/2023,ZNCO,"1,443,750,041.28",3.10,3.1
27/03/2023,ZCCM,"160,800,286.00",37.98,37.98
27/03/2023,ZFCO,"400,000,000.00",2.53,2.53
27/03/2023,BATZ,"212,456,304.00",1.91,1.9
27/03/2023,NATB,"63,000,000.00",4.10,4.1
27/03/2023,PUMA,"500,000,000.00",1.80,1.79
27/03/2023,SHOP,"2,700,000.00",64.00,64
27/03/2023,CCAF,"1,625,000,597.00",0.63,0.63
27/03/2023,PMDZ,"100,000,000.00",0.71,0.71
27/03/2023,ATEL,"104,000,000.00",18.50,20
27/03/2023,CECZ,"1,625,000,597.00",3.81,4.1
27/03/2023,ZABR,"546,000,000.00",7.00,7
27/03/2023,MAFS,"50,000,000.00",2.47,2.47
27/03/2023,ZMBF,"300,579,610.00",2.59,2.59
27/03/2023,SCBL,"1,666,980,000.00",1.10,1
27/03/2023,ZSUG,"316,571,385.40",18.00,18
27/03/2023,ZMRE,"45,000,000.00",2.80,2.8
27/03/2023,AECI,"20,406,600.00",42.00,42
27/03/2023,BATA,"76,107,600.00",2.57,2.55
27/03/2023,CHIL,"200,039,904.00",13.38,13.38
28/03/2023,REIZ,"56,460,198.00",1.10,1.1
28/03/2023,ZMFA,"27,090,100.00",4.79,4.79
28/03/2023,ZNCO,"1,443,750,041.28",3.10,3.1
28/03/2023,ZCCM,"160,800,286.00",37.98,37.98
28/03/2023,ZFCO,"400,000,000.00",2.53,2.53
28/03/2023,BATZ,"212,456,304.00",1.90,1.9
28/03/2023,NATB,"63,000,000.00",4.10,4.1
28/03/2023,PUMA,"500,000,000.00",1.80,1.79
28/03/2023,SHOP,"2,700,000.00",64.00,64
28/03/2023,CCAF,"1,625,000,597.00",0.63,0.48
28/03/2023,PMDZ,"100,000,000.00",0.71,0.71
28/03/2023,ATEL,"104,000,000.00",20.00,20
28/03/2023,CECZ,"1,625,000,597.00",4.03,5
28/03/2023,ZABR,"546,000,000.00",7.00,7
28/03/2023,MAFS,"50,000,000.00",2.47,2.47
28/03/2023,ZMBF,"300,579,610.00",2.59,2.59
28/03/2023,SCBL,"1,666,980,000.00",1.00,1.1
28/03/2023,ZSUG,"316,571,385.40",18.00,18
28/03/2023,ZMRE,"45,000,000.00",2.80,2.8
28/03/2023,AECI,"20,406,600.00",42.00,42
28/03/2023,BATA,"76,107,600.00",2.55,2.55
28/03/2023,CHIL,"200,039,904.00",13.38,13.38
29/03/2023,REIZ,"56,460,198.00",1.10,1.1
29/03/2023,ZMFA,"27,090,100.00",4.79,4.79
29/03/2023,ZNCO,"1,443,750,041.28",3.10,3.1
29/03/2023,ZCCM,"160,800,286.00",37.98,37.98
29/03/2023,ZFCO,"400,000,000.00",2.53,2.53
29/03/2023,BATZ,"212,456,304.00",1.90,1.9
29/03/2023,NATB,"63,000,000.00",4.10,4.1
29/03/2023,PUMA,"500,000,000.00",1.79,1.79
29/03/2023,SHOP,"2,700,000.00",64.00,64
29/03/2023,CCAF,"1,625,000,597.00",0.48,0.45
29/03/2023,PMDZ,"100,000,000.00",0.71,0.71
29/03/2023,ATEL,"104,000,000.00",20.00,20
29/03/2023,CECZ,"1,625,000,597.00",5.00,5
29/03/2023,ZABR,"546,000,000.00",7.00,7
29/03/2023,MAFS,"50,000,000.00",2.47,2.47
29/03/2023,ZMBF,"300,579,610.00",2.59,2.59
29/03/2023,SCBL,"1,666,980,000.00",1.10,1.1
29/03/2023,ZSUG,"316,571,385.40",18.00,18
29/03/2023,ZMRE,"45,000,000.00",2.80,2.8
29/03/2023,AECI,"20,406,600.00",42.00,42
29/03/2023,BATA,"76,107,600.00",2.55,2.55
29/03/2023,CHIL,"200,039,904.00",13.38,13.38
30/03/2023,REIZ,"56,460,198.00",1.10,1.1
30/03/2023,ZMFA,"27,090,100.00",4.79,4.79
30/03/2023,ZNCO,"1,443,750,041.28",3.10,3.1
30/03/2023,ZCCM,"160,800,286.00",37.98,37.98
30/03/2023,ZFCO,"400,000,000.00",2.53,2.53
30/03/2023,BATZ,"212,456,304.00",1.90,1.9
30/03/2023,NATB,"63,000,000.00",4.10,4.1
30/03/2023,PUMA,"500,000,000.00",1.79,1.79
30/03/2023,SHOP,"2,700,000.00",64.00,64
30/03/2023,CCAF,"1,625,000,597.00",0.48,0.45
30/03/2023,PMDZ,"100,000,000.00",0.71,0.71
30/03/2023,ATEL,"104,000,000.00",20.00,20
30/03/2023,CECZ,"1,625,000,597.00",5.00,5
30/03/2023,ZABR,"546,000,000.00",7.00,7
30/03/2023,MAFS,"50,000,000.00",2.47,2.47
30/03/2023,ZMBF,"300,579,610.00",2.59,2.59
30/03/2023,SCBL,"1,666,980,000.00",1.10,1.3
30/03/2023,ZSUG,"316,571,385.40",18.00,18
30/03/2023,ZMRE,"45,000,000.00",2.80,2.8
30/03/2023,AECI,"20,406,600.00",42.00,42
30/03/2023,BATA,"76,107,600.00",2.55,2.55
30/03/2023,CHIL,"200,039,904.00",13.38,13.38
31/03/2023,REIZ,"56,460,198.00",1.10,1.1
31/03/2023,ZMFA,"27,090,100.00",4.79,4.79
31/03/2023,ZNCO,"1,443,750,041.28",3.10,3.1
31/03/2023,ZCCM,"160,800,286.00",37.98,37.98
31/03/2023,ZFCO,"400,000,000.00",2.53,2.53
31/03/2023,BATZ,"212,456,304.00",1.90,1.9
31/03/2023,NATB,"63,000,000.00",4.10,4.1
31/03/2023,PUMA,"500,000,000.00",1.79,1.79
31/03/2023,SHOP,"2,700,000.00",64.00,64
31/03/2023,CCAF,"1,625,000,597.00",0.45,0.45
31/03/2023,PMDZ,"100,000,000.00",0.71,0.71
31/03/2023,ATEL,"104,000,000.00",20.00,20
31/03/2023,CECZ,"1,625,000,597.00",5.00,5
31/03/2023,ZABR,"546,000,000.00",7.00,7
31/03/2023,MAFS,"50,000,000.00",2.47,2.47
31/03/2023,ZMBF,"300,579,610.00",2.59,2.59
31/03/2023,SCBL,"1,666,980,000.00",1.30,1.3
31/03/2023,ZSUG,"316,571,385.40",18.00,18
31/03/2023,ZMRE,"45,000,000.00",2.80,2.8
31/03/2023,AECI,"20,406,600.00",42.00,42
31/03/2023,BATA,"76,107,600.00",2.55,2.55
31/03/2023,CHIL,"200,039,904.00",13.38,13.38
03/04/2023,REIZ,"56,460,198.00",1.10,1.1
03/04/2023,ZMFA,"27,090,100.00",4.79,4.79
03/04/2023,ZNCO,"1,443,750,041.28",3.10,3.35
03/04/2023,ZCCM,"160,800,286.00",37.98,37.98
03/04/2023,ZFCO,"400,000,000.00",2.53,2.53
03/04/2023,BATZ,"212,456,304.00",1.90,1.9
03/04/2023,NATB,"63,000,000.00",4.10,4.1
03/04/2023,PUMA,"500,000,000.00",1.79,1.8
03/04/2023,SHOP,"2,700,000.00",64.00,64
03/04/2023,CCAF,"1,625,000,597.00",0.45,0.45
03/04/2023,PMDZ,"100,000,000.00",0.71,0.71
03/04/2023,ATEL,"104,000,000.00",20.00,20
03/04/2023,CECZ,"1,625,000,597.00",5.00,5
03/04/2023,ZABR,"546,000,000.00",7.00,7
03/04/2023,MAFS,"50,000,000.00",2.47,2.47
03/04/2023,ZMBF,"300,579,610.00",2.59,2.59
03/04/2023,SCBL,"1,666,980,000.00",1.30,1.3
03/04/2023,ZSUG,"316,571,385.40",18.00,18
03/04/2023,ZMRE,"45,000,000.00",2.80,2.8
03/04/2023,AECI,"20,406,600.00",42.00,42
03/04/2023,BATA,"76,107,600.00",2.55,2.55
03/04/2023,CHIL,"200,039,904.00",13.38,13.38
04/04/2023,REIZ,"56,460,198.00",1.10,1.1
04/04/2023,ZMFA,"27,090,100.00",4.79,4.79
04/04/2023,ZNCO,"1,443,750,041.28",3.35,3.35
04/04/2023,ZCCM,"160,800,286.00",37.98,37.98
04/04/2023,ZFCO,"400,000,000.00",2.53,2.53
04/04/2023,BATZ,"212,456,304.00",1.90,1.9
04/04/2023,NATB,"63,000,000.00",4.10,4.1
04/04/2023,PUMA,"500,000,000.00",1.79,1.8
04/04/2023,SHOP,"2,700,000.00",64.00,64
04/04/2023,CCAF,"1,625,000,597.00",0.45,0.45
04/04/2023,PMDZ,"100,000,000.00",0.71,0.71
04/04/2023,ATEL,"104,000,000.00",20.00,20
04/04/2023,CECZ,"1,625,000,597.00",5.00,5
04/04/2023,ZABR,"546,000,000.00",7.00,7
04/04/2023,MAFS,"50,000,000.00",2.47,2.47
04/04/2023,ZMBF,"300,579,610.00",2.59,2.59
04/04/2023,SCBL,"1,666,980,000.00",1.30,1.3
04/04/2023,ZSUG,"316,571,385.40",18.00,18
04/04/2023,ZMRE,"45,000,000.00",2.80,2.8
04/04/2023,AECI,"20,406,600.00",42.00,42
04/04/2023,BATA,"76,107,600.00",2.55,2.55
04/04/2023,CHIL,"200,039,904.00",13.38,13.38
05/04/2023,REIZ,"56,460,198.00",1.10,1.1
05/04/2023,ZMFA,"27,090,100.00",4.79,4.79
05/04/2023,ZNCO,"1,443,750,041.28",3.35,3.35
05/04/2023,ZCCM,"160,800,286.00",37.98,37.98
05/04/2023,ZFCO,"400,000,000.00",2.53,2.53
05/04/2023,BATZ,"212,456,304.00",1.90,1.9
05/04/2023,NATB,"63,000,000.00",4.10,4.1
05/04/2023,PUMA,"500,000,000.00",1.80,1.8
05/04/2023,SHOP,"2,700,000.00",64.00,64
05/04/2023,CCAF,"1,625,000,597.00",0.45,0.45
05/04/2023,PMDZ,"100,000,000.00",0.71,0.71
05/04/2023,ATEL,"104,000,000.00",20.00,20
05/04/2023,CECZ,"1,625,000,597.00",5.00,5
05/04/2023,ZABR,"546,000,000.00",7.00,7
05/04/2023,MAFS,"50,000,000.00",2.47,2.47
05/04/2023,ZMBF,"300,579,610.00",2.59,2.59
05/04/2023,SCBL,"1,666,980,000.00",1.30,1.3
05/04/2023,ZSUG,"316,571,385.40",18.00,18
05/04/2023,ZMRE,"45,000,000.00",2.80,2.8
05/04/2023,AECI,"20,406,600.00",42.00,42
05/04/2023,BATA,"76,107,600.00",2.55,2.55
05/04/2023,CHIL,"200,039,904.00",13.38,13.38
06/04/2023,REIZ,"56,460,198.00",1.10,1.1
06/04/2023,ZMFA,"27,090,100.00",4.79,4.79
06/04/2023,ZNCO,"1,443,750,041.28",3.35,3.35
06/04/2023,ZCCM,"160,800,286.00",37.98,37.98
06/04/2023,ZFCO,"400,000,000.00",2.53,2.53
06/04/2023,BATZ,"212,456,304.00",1.90,1.9
06/04/2023,NATB,"63,000,000.00",4.10,4.1
06/04/2023,PUMA,"500,000,000.00",1.80,1.8
06/04/2023,SHOP,"2,700,000.00",64.00,64
06/04/2023,CCAF,"1,625,000,597.00",0.45,0.45
06/04/2023,PMDZ,"100,000,000.00",0.71,0.71
06/04/2023,ATEL,"104,000,000.00",20.00,20
06/04/2023,CECZ,"1,625,000,597.00",5.00,5
06/04/2023,ZABR,"546,000,000.00",7.00,7
06/04/2023,MAFS,"50,000,000.00",2.47,2.47
06/04/2023,ZMBF,"300,579,610.00",2.59,2.59
06/04/2023,SCBL,"1,666,980,000.00",1.30,1.3
06/04/2023,ZSUG,"316,571,385.40",18.00,18
06/04/2023,ZMRE,"45,000,000.00",2.80,2.8
06/04/2023,AECI,"20,406,600.00",42.00,42
06/04/2023,BATA,"76,107,600.00",2.55,2.55
06/04/2023,CHIL,"200,039,904.00",13.38,13.38
11/04/2023,REIZ,"56,460,198.00",1.10,1.1
11/04/2023,ZMFA,"27,090,100.00",4.79,4.79
11/04/2023,ZNCO,"1,443,750,041.28",3.35,3.35
11/04/2023,ZCCM,"160,800,286.00",37.98,37.98
11/04/2023,ZFCO,"400,000,000.00",2.53,2.53
11/04/2023,BATZ,"212,456,304.00",1.90,1.9
11/04/2023,NATB,"63,000,000.00",4.10,4.1
11/04/2023,PUMA,"500,000,000.00",1.80,1.8
11/04/2023,SHOP,"2,700,000.00",64.00,64
11/04/2023,CCAF,"1,625,000,597.00",0.45,0.45
11/04/2023,PMDZ,"100,000,000.00",0.71,0.71
11/04/2023,ATEL,"104,000,000.00",20.00,20
11/04/2023,CECZ,"1,625,000,597.00",5.00,5
11/04/2023,ZABR,"546,000,000.00",7.00,7
11/04/2023,MAFS,"50,000,000.00",2.47,2.47
11/04/2023,ZMBF,"300,579,610.00",2.59,2.59
11/04/2023,SCBL,"1,666,980,000.00",1.30,1.3
11/04/2023,ZSUG,"316,571,385.40",18.00,18
11/04/2023,ZMRE,"45,000,000.00",2.80,2.8
11/04/2023,AECI,"20,406,600.00",42.00,42
11/04/2023,BATA,"76,107,600.00",2.55,2.55
11/04/2023,CHIL,"200,039,904.00",13.38,13.38
12/04/2023,REIZ,"56,460,198.00",1.10,1.1
12/04/2023,ZMFA,"27,090,100.00",4.79,4.79
12/04/2023,ZNCO,"1,443,750,041.28",3.35,3.35
12/04/2023,ZCCM,"160,800,286.00",37.98,37.98
12/04/2023,ZFCO,"400,000,000.00",2.53,2.53
12/04/2023,BATZ,"212,456,304.00",1.90,1.9
12/04/2023,NATB,"63,000,000.00",4.10,4.1
12/04/2023,PUMA,"500,000,000.00",1.80,1.8
12/04/2023,SHOP,"2,700,000.00",64.00,64
12/04/2023,CCAF,"1,625,000,597.00",0.45,0.45
12/04/2023,PMDZ,"100,000,000.00",0.71,0.71
12/04/2023,ATEL,"104,000,000.00",20.00,20
12/04/2023,CECZ,"1,625,000,597.00",5.00,5
12/04/2023,ZABR,"546,000,000.00",7.00,7
12/04/2023,MAFS,"50,000,000.00",2.47,2.47
12/04/2023,ZMBF,"300,579,610.00",2.59,2.59
12/04/2023,SCBL,"1,666,980,000.00",1.30,1.3
12/04/2023,ZSUG,"316,571,385.40",18.00,18
12/04/2023,ZMRE,"45,000,000.00",2.80,2.8
12/04/2023,AECI,"20,406,600.00",42.00,42
12/04/2023,BATA,"76,107,600.00",2.55,2.55
12/04/2023,CHIL,"200,039,904.00",13.38,13.38
13/04/2023,REIZ,"56,460,198.00",1.10,1.1
13/04/2023,ZMFA,"27,090,100.00",4.79,4.79
13/04/2023,ZNCO,"1,443,750,041.28",3.35,3.35
13/04/2023,ZCCM,"160,800,286.00",37.98,37.98
13/04/2023,ZFCO,"400,000,000.00",2.53,2.53
13/04/2023,BATZ,"212,456,304.00",1.90,1.9
13/04/2023,NATB,"63,000,000.00",4.10,4.1
13/04/2023,PUMA,"500,000,000.00",1.80,1.95
13/04/2023,SHOP,"2,700,000.00",64.00,64
13/04/2023,CCAF,"1,625,000,597.00",0.45,0.45
13/04/2023,PMDZ,"100,000,000.00",0.71,0.71
13/04/2023,ATEL,"104,000,000.00",20.00,20
13/04/2023,CECZ,"1,625,000,597.00",5.00,5
13/04/2023,ZABR,"546,000,000.00",7.00,7
13/04/2023,MAFS,"50,000,000.00",2.47,2.47
13/04/2023,ZMBF,"300,579,610.00",2.59,2.59
13/04/2023,SCBL,"1,666,980,000.00",1.30,1.3
13/04/2023,ZSUG,"316,571,385.40",18.00,18
13/04/2023,ZMRE,"45,000,000.00",2.80,2.8
13/04/2023,AECI,"20,406,600.00",42.00,42
13/04/2023,BATA,"76,107,600.00",2.55,2.55
13/04/2023,CHIL,"200,039,904.00",13.38,13.38
14/04/2023,REIZ,"56,460,198.00",1.10,1.1
14/04/2023,ZMFA,"27,090,100.00",4.79,4.79
14/04/2023,ZNCO,"1,443,750,041.28",3.35,3.35
14/04/2023,ZCCM,"160,800,286.00",37.98,37.98
14/04/2023,ZFCO,"400,000,000.00",2.53,2.53
14/04/2023,BATZ,"212,456,304.00",1.90,1.9
14/04/2023,NATB,"63,000,000.00",4.10,4.1
14/04/2023,PUMA,"500,000,000.00",1.95,1.95
14/04/2023,SHOP,"2,700,000.00",64.00,64
14/04/2023,CCAF,"1,625,000,597.00",0.45,0.45
14/04/2023,PMDZ,"100,000,000.00",0.71,0.71
14/04/2023,ATEL,"104,000,000.00",20.00,20
14/04/2023,CECZ,"1,625,000,597.00",5.00,5
14/04/2023,ZABR,"546,000,000.00",7.00,7
14/04/2023,MAFS,"50,000,000.00",2.47,2.47
14/04/2023,ZMBF,"300,579,610.00",2.59,2.59
14/04/2023,SCBL,"1,666,980,000.00",1.30,1.3
14/04/2023,ZSUG,"316,571,385.40",18.00,18
14/04/2023,ZMRE,"45,000,000.00",2.80,2.8
14/04/2023,AECI,"20,406,600.00",42.00,42
14/04/2023,BATA,"76,107,600.00",2.55,2.55
14/04/2023,CHIL,"200,039,904.00",13.38,14.38
17/04/2023,REIZ,"56,460,198.00",1.10,1.1
17/04/2023,ZMFA,"27,090,100.00",4.79,4.79
17/04/2023,ZNCO,"1,443,750,041.28",3.35,3.35
17/04/2023,ZCCM,"160,800,286.00",37.98,37.98
17/04/2023,ZFCO,"400,000,000.00",2.53,2.53
17/04/2023,BATZ,"212,456,304.00",1.90,1.9
17/04/2023,NATB,"63,000,000.00",4.10,4.1
17/04/2023,PUMA,"500,000,000.00",1.95,1.95
17/04/2023,SHOP,"2,700,000.00",64.00,64
17/04/2023,CCAF,"1,625,000,597.00",0.45,0.45
17/04/2023,PMDZ,"100,000,000.00",0.71,0.71
17/04/2023,ATEL,"104,000,000.00",20.00,20
17/04/2023,CECZ,"1,625,000,597.00",5.00,5
17/04/2023,ZABR,"546,000,000.00",7.00,7
17/04/2023,MAFS,"50,000,000.00",2.47,2.47
17/04/2023,ZMBF,"300,579,610.00",2.59,2.59
17/04/2023,SCBL,"1,666,980,000.00",1.30,1.3
17/04/2023,ZSUG,"316,571,385.40",18.00,18
17/04/2023,ZMRE,"45,000,000.00",2.80,2.8
17/04/2023,AECI,"20,406,600.00",42.00,42
17/04/2023,BATA,"76,107,600.00",2.55,2.55
17/04/2023,CHIL,"200,039,904.00",14.38,14.38
18/04/2023,REIZ,"56,460,198.00",1.10,1.1
18/04/2023,ZMFA,"27,090,100.00",4.79,4.79
18/04/2023,ZNCO,"1,443,750,041.28",3.35,3.35
18/04/2023,ZCCM,"160,800,286.00",37.98,37.98
18/04/2023,ZFCO,"400,000,000.00",2.53,2.53
18/04/2023,BATZ,"212,456,304.00",1.90,1.9
18/04/2023,NATB,"63,000,000.00",4.10,4.1
18/04/2023,PUMA,"500,000,000.00",1.95,1.95
18/04/2023,SHOP,"2,700,000.00",64.00,64
18/04/2023,CCAF,"1,625,000,597.00",0.45,0.45
18/04/2023,PMDZ,"100,000,000.00",0.71,0.71
18/04/2023,ATEL,"104,000,000.00",20.00,20
18/04/2023,CECZ,"1,625,000,597.00",5.00,5
18/04/2023,ZABR,"546,000,000.00",7.00,7
18/04/2023,MAFS,"50,000,000.00",2.47,2.47
18/04/2023,ZMBF,"300,579,610.00",2.59,2.59
18/04/2023,SCBL,"1,666,980,000.00",1.30,1.3
18/04/2023,ZSUG,"316,571,385.40",18.00,18
18/04/2023,ZMRE,"45,000,000.00",2.80,2.8
18/04/2023,AECI,"20,406,600.00",42.00,42
18/04/2023,BATA,"76,107,600.00",2.55,2.57
18/04/2023,CHIL,"200,039,904.00",14.38,14.38
19/04/2023,REIZ,"56,460,198.00",1.10,1.1
19/04/2023,ZMFA,"27,090,100.00",4.79,4.79
19/04/2023,ZNCO,"1,443,750,041.28",3.35,3.35
19/04/2023,ZCCM,"160,800,286.00",37.98,37.98
19/04/2023,ZFCO,"400,000,000.00",2.53,2.53
19/04/2023,BATZ,"212,456,304.00",1.90,1.9
19/04/2023,NATB,"63,000,000.00",4.10,4.1
19/04/2023,PUMA,"500,000,000.00",1.95,1.95
19/04/2023,SHOP,"2,700,000.00",64.00,64
19/04/2023,CCAF,"1,625,000,597.00",0.45,0.45
19/04/2023,PMDZ,"100,000,000.00",0.71,0.71
19/04/2023,ATEL,"104,000,000.00",20.00,20
19/04/2023,CECZ,"1,625,000,597.00",5.00,5
19/04/2023,ZABR,"546,000,000.00",7.00,7
19/04/2023,MAFS,"50,000,000.00",2.47,2.47
19/04/2023,ZMBF,"300,579,610.00",2.59,2.59
19/04/2023,SCBL,"1,666,980,000.00",1.30,1.3
19/04/2023,ZSUG,"316,571,385.40",18.03,18.03
19/04/2023,ZMRE,"45,000,000.00",2.80,2.8
19/04/2023,AECI,"20,406,600.00",42.00,42
19/04/2023,BATA,"76,107,600.00",2.57,2.57
19/04/2023,CHIL,"200,039,904.00",14.38,14.38
20/04/2023,REIZ,"56,460,198.00",1.10,1.1
20/04/2023,ZMFA,"27,090,100.00",4.79,4.82
20/04/2023,ZNCO,"1,443,750,041.28",3.35,3.45
20/04/2023,ZCCM,"160,800,286.00",37.98,37.98
20/04/2023,ZFCO,"400,000,000.00",2.53,2.53
20/04/2023,BATZ,"212,456,304.00",1.90,1.9
20/04/2023,NATB,"63,000,000.00",4.10,4.1
20/04/2023,PUMA,"500,000,000.00",1.95,1.95
20/04/2023,SHOP,"2,700,000.00",64.00,64
20/04/2023,CCAF,"1,625,000,597.00",0.45,0.45
20/04/2023,PMDZ,"100,000,000.00",0.71,0.71
20/04/2023,ATEL,"104,000,000.00",20.00,20
20/04/2023,CECZ,"1,625,000,597.00",5.00,5
20/04/2023,ZABR,"546,000,000.00",7.00,7
20/04/2023,MAFS,"50,000,000.00",2.47,2.47
20/04/2023,ZMBF,"300,579,610.00",2.59,2.59
20/04/2023,SCBL,"1,666,980,000.00",1.30,1.3
20/04/2023,ZSUG,"316,571,385.40",18.03,18.03
20/04/2023,ZMRE,"45,000,000.00",2.80,2.8
20/04/2023,AECI,"20,406,600.00",42.00,42
20/04/2023,BATA,"76,107,600.00",2.57,2.57
20/04/2023,CHIL,"200,039,904.00",14.38,14.38
21/04/2023,REIZ,"56,460,198.00",1.10,1.1
21/04/2023,ZMFA,"27,090,100.00",4.82,4.82
21/04/2023,ZNCO,"1,443,750,041.28",3.45,3.45
21/04/2023,ZCCM,"160,800,286.00",37.98,37.98
21/04/2023,ZFCO,"400,000,000.00",2.53,2.53
21/04/2023,BATZ,"212,456,304.00",1.90,1.9
21/04/2023,NATB,"63,000,000.00",4.10,4.1
21/04/2023,PUMA,"500,000,000.00",1.95,1.95
21/04/2023,SHOP,"2,700,000.00",64.00,64
21/04/2023,CCAF,"1,625,000,597.00",0.45,0.45
21/04/2023,PMDZ,"100,000,000.00",0.71,0.71
21/04/2023,ATEL,"104,000,000.00",20.00,20
21/04/2023,CECZ,"1,625,000,597.00",5.00,5
21/04/2023,ZABR,"546,000,000.00",7.00,7
21/04/2023,MAFS,"50,000,000.00",2.47,2.47
21/04/2023,ZMBF,"300,579,610.00",2.59,2.59
